κ,h,K_gain,shock,variable,period,value
0.06,0.5,0.0,ε_ν,i,0,0.0
0.06,0.5,0.0,ε_ν,i,1,0.0
0.06,0.5,0.0,ε_ν,i,2,0.0
0.06,0.5,0.0,ε_ν,i,3,0.0
0.06,0.5,0.0,ε_ν,i,4,0.0
0.06,0.5,0.0,ε_ν,i,5,0.0
0.06,0.5,0.0,ε_ν,i,6,0.0
0.06,0.5,0.0,ε_ν,i,7,0.0
0.06,0.5,0.0,ε_ν,i,8,0.0
0.06,0.5,0.0,ε_ν,i,9,0.0
0.06,0.5,0.0,ε_ν,i,10,0.0
0.06,0.5,0.0,ε_ν,i,11,0.0
0.06,0.5,0.0,ε_ν,i,12,0.0
0.06,0.5,0.0,ε_ν,i,13,0.0
0.06,0.5,0.0,ε_ν,i,14,0.0
0.06,0.5,0.0,ε_ν,i,15,0.0
0.06,0.5,0.0,ε_ν,π,0,0.0
0.06,0.5,0.0,ε_ν,π,1,0.0
0.06,0.5,0.0,ε_ν,π,2,0.0
0.06,0.5,0.0,ε_ν,π,3,0.0
0.06,0.5,0.0,ε_ν,π,4,0.0
0.06,0.5,0.0,ε_ν,π,5,0.0
0.06,0.5,0.0,ε_ν,π,6,0.0
0.06,0.5,0.0,ε_ν,π,7,0.0
0.06,0.5,0.0,ε_ν,π,8,0.0
0.06,0.5,0.0,ε_ν,π,9,0.0
0.06,0.5,0.0,ε_ν,π,10,0.0
0.06,0.5,0.0,ε_ν,π,11,0.0
0.06,0.5,0.0,ε_ν,π,12,0.0
0.06,0.5,0.0,ε_ν,π,13,0.0
0.06,0.5,0.0,ε_ν,π,14,0.0
0.06,0.5,0.0,ε_ν,π,15,0.0
0.06,0.5,0.0,ε_ν,ygap,0,0.0
0.06,0.5,0.0,ε_ν,ygap,1,0.0
0.06,0.5,0.0,ε_ν,ygap,2,0.0
0.06,0.5,0.0,ε_ν,ygap,3,0.0
0.06,0.5,0.0,ε_ν,ygap,4,0.0
0.06,0.5,0.0,ε_ν,ygap,5,0.0
0.06,0.5,0.0,ε_ν,ygap,6,0.0
0.06,0.5,0.0,ε_ν,ygap,7,0.0
0.06,0.5,0.0,ε_ν,ygap,8,0.0
0.06,0.5,0.0,ε_ν,ygap,9,0.0
0.06,0.5,0.0,ε_ν,ygap,10,0.0
0.06,0.5,0.0,ε_ν,ygap,11,0.0
0.06,0.5,0.0,ε_ν,ygap,12,0.0
0.06,0.5,0.0,ε_ν,ygap,13,0.0
0.06,0.5,0.0,ε_ν,ygap,14,0.0
0.06,0.5,0.0,ε_ν,ygap,15,0.0
0.06,0.5,0.0,ε_att,i,0,0.0
0.06,0.5,0.0,ε_att,i,1,0.0
0.06,0.5,0.0,ε_att,i,2,0.0
0.06,0.5,0.0,ε_att,i,3,0.0
0.06,0.5,0.0,ε_att,i,4,0.0
0.06,0.5,0.0,ε_att,i,5,0.0
0.06,0.5,0.0,ε_att,i,6,0.0
0.06,0.5,0.0,ε_att,i,7,0.0
0.06,0.5,0.0,ε_att,i,8,0.0
0.06,0.5,0.0,ε_att,i,9,0.0
0.06,0.5,0.0,ε_att,i,10,0.0
0.06,0.5,0.0,ε_att,i,11,0.0
0.06,0.5,0.0,ε_att,i,12,0.0
0.06,0.5,0.0,ε_att,i,13,0.0
0.06,0.5,0.0,ε_att,i,14,0.0
0.06,0.5,0.0,ε_att,i,15,0.0
0.06,0.5,0.0,ε_att,π,0,0.0
0.06,0.5,0.0,ε_att,π,1,0.0
0.06,0.5,0.0,ε_att,π,2,0.0
0.06,0.5,0.0,ε_att,π,3,0.0
0.06,0.5,0.0,ε_att,π,4,0.0
0.06,0.5,0.0,ε_att,π,5,0.0
0.06,0.5,0.0,ε_att,π,6,0.0
0.06,0.5,0.0,ε_att,π,7,0.0
0.06,0.5,0.0,ε_att,π,8,0.0
0.06,0.5,0.0,ε_att,π,9,0.0
0.06,0.5,0.0,ε_att,π,10,0.0
0.06,0.5,0.0,ε_att,π,11,0.0
0.06,0.5,0.0,ε_att,π,12,0.0
0.06,0.5,0.0,ε_att,π,13,0.0
0.06,0.5,0.0,ε_att,π,14,0.0
0.06,0.5,0.0,ε_att,π,15,0.0
0.06,0.5,0.0,ε_att,ygap,0,0.0
0.06,0.5,0.0,ε_att,ygap,1,0.0
0.06,0.5,0.0,ε_att,ygap,2,0.0
0.06,0.5,0.0,ε_att,ygap,3,0.0
0.06,0.5,0.0,ε_att,ygap,4,0.0
0.06,0.5,0.0,ε_att,ygap,5,0.0
0.06,0.5,0.0,ε_att,ygap,6,0.0
0.06,0.5,0.0,ε_att,ygap,7,0.0
0.06,0.5,0.0,ε_att,ygap,8,0.0
0.06,0.5,0.0,ε_att,ygap,9,0.0
0.06,0.5,0.0,ε_att,ygap,10,0.0
0.06,0.5,0.0,ε_att,ygap,11,0.0
0.06,0.5,0.0,ε_att,ygap,12,0.0
0.06,0.5,0.0,ε_att,ygap,13,0.0
0.06,0.5,0.0,ε_att,ygap,14,0.0
0.06,0.5,0.0,ε_att,ygap,15,0.0
0.06,0.5,0.1,ε_rn,i,0,7.926897241067741
0.06,0.5,0.1,ε_rn,i,1,15.580709091547519
0.06,0.5,0.1,ε_rn,i,2,19.7842075523637
0.06,0.5,0.1,ε_rn,i,3,20.458099938284846
0.06,0.5,0.1,ε_rn,i,4,18.750651663744318
0.06,0.5,0.1,ε_rn,i,5,15.92170296336676
0.06,0.5,0.1,ε_rn,i,6,12.886653160551258
0.06,0.5,0.1,ε_rn,i,7,10.149776775331347
0.06,0.5,0.1,ε_rn,i,8,7.90172213241814
0.06,0.5,0.1,ε_rn,i,9,6.1483536664500456
0.06,0.5,0.1,ε_rn,i,10,4.813192741683127
0.06,0.5,0.1,ε_rn,i,11,3.8003226856289816
0.06,0.5,0.1,ε_rn,i,12,3.0245844891800115
0.06,0.5,0.1,ε_rn,i,13,2.421042061426454
0.06,0.5,0.1,ε_rn,i,14,1.944037569757096
0.06,0.5,0.1,ε_rn,i,15,1.5625608738726888
0.06,0.5,0.1,ε_rn,π,0,0.6342425495006062
0.06,0.5,0.1,ε_rn,π,1,0.7664903961072062
0.06,0.5,0.1,ε_rn,π,2,0.6430782111201969
0.06,0.5,0.1,ε_rn,π,3,0.4474110053300697
0.06,0.5,0.1,ε_rn,π,4,0.27381589234088194
0.06,0.5,0.1,ε_rn,π,5,0.1527123060885114
0.06,0.5,0.1,ε_rn,π,6,0.08124800225777917
0.06,0.5,0.1,ε_rn,π,7,0.04494369474703126
0.06,0.5,0.1,ε_rn,π,8,0.029124273432620043
0.06,0.5,0.1,ε_rn,π,9,0.023154158409190915
0.06,0.5,0.1,ε_rn,π,10,0.02081095337495975
0.06,0.5,0.1,ε_rn,π,11,0.01915900800883914
0.06,0.5,0.1,ε_rn,π,12,0.017212374983997695
0.06,0.5,0.1,ε_rn,π,13,0.014908874023872757
0.06,0.5,0.1,ε_rn,π,14,0.012490025057476843
0.06,0.5,0.1,ε_rn,π,15,0.01020247519334218
0.06,0.5,0.1,ε_rn,ygap,0,0.5277790394572807
0.06,0.5,0.1,ε_rn,ygap,1,0.535491745877859
0.06,0.5,0.1,ε_rn,ygap,2,0.3768668681558606
0.06,0.5,0.1,ε_rn,ygap,3,0.2125490913904209
0.06,0.5,0.1,ε_rn,ygap,4,0.09605371615651492
0.06,0.5,0.1,ε_rn,ygap,5,0.03055024859721951
0.06,0.5,0.1,ε_rn,ygap,6,0.0017150293521831594
0.06,0.5,0.1,ε_rn,ygap,7,-0.00631607631095764
0.06,0.5,0.1,ε_rn,ygap,8,-0.005166319444948798
0.06,0.5,0.1,ε_rn,ygap,9,-0.0015315321510025626
0.06,0.5,0.1,ε_rn,ygap,10,0.0015827150563507966
0.06,0.5,0.1,ε_rn,ygap,11,0.0033360898873382064
0.06,0.5,0.1,ε_rn,ygap,12,0.003882974673977087
0.06,0.5,0.1,ε_rn,ygap,13,0.0036718349130124774
0.06,0.5,0.1,ε_rn,ygap,14,0.003115105929717834
0.06,0.5,0.1,ε_rn,ygap,15,0.0024855268654802067
0.06,0.5,0.1,ε_ν,i,0,-0.21732727716806932
0.06,0.5,0.1,ε_ν,i,1,-0.4539426237729299
0.06,0.5,0.1,ε_ν,i,2,-0.6043037561330181
0.06,0.5,0.1,ε_ν,i,3,-0.6477634444940232
0.06,0.5,0.1,ε_ν,i,4,-0.6086288385969147
0.06,0.5,0.1,ε_ν,i,5,-0.523375426682526
0.06,0.5,0.1,ε_ν,i,6,-0.4230489474423781
0.06,0.5,0.1,ε_ν,i,7,-0.327576204134221
0.06,0.5,0.1,ε_ν,i,8,-0.24659114959048475
0.06,0.5,0.1,ε_ν,i,9,-0.1826190074315728
0.06,0.5,0.1,ε_ν,i,10,-0.13429680873251673
0.06,0.5,0.1,ε_ν,i,11,-0.09872080239156306
0.06,0.5,0.1,ε_ν,i,12,-0.0728163839797621
0.06,0.5,0.1,ε_ν,i,13,-0.05396107599983584
0.06,0.5,0.1,ε_ν,i,14,-0.040152165742274454
0.06,0.5,0.1,ε_ν,i,15,-0.029952225045907055
0.06,0.5,0.1,ε_ν,π,0,-0.05572532353527155
0.06,0.5,0.1,ε_ν,π,1,-0.07438537335358036
0.06,0.5,0.1,ε_ν,π,2,-0.0725131430887432
0.06,0.5,0.1,ε_ν,π,3,-0.06177074097655455
0.06,0.5,0.1,ε_ν,π,4,-0.04895209077554647
0.06,0.5,0.1,ε_ν,π,5,-0.037292887564032276
0.06,0.5,0.1,ε_ν,π,6,-0.027883349258578903
0.06,0.5,0.1,ε_ν,π,7,-0.020738748174779442
0.06,0.5,0.1,ε_ν,π,8,-0.015463015973103523
0.06,0.5,0.1,ε_ν,π,9,-0.011591948044334135
0.06,0.5,0.1,ε_ν,π,10,-0.008732771094650113
0.06,0.5,0.1,ε_ν,π,11,-0.0065959108371879335
0.06,0.5,0.1,ε_ν,π,12,-0.004981367884026802
0.06,0.5,0.1,ε_ν,π,13,-0.003753395850774831
0.06,0.5,0.1,ε_ν,π,14,-0.00281801214832948
0.06,0.5,0.1,ε_ν,π,15,-0.002107332835030667
0.06,0.5,0.1,ε_ν,ygap,0,-0.0269449249308429
0.06,0.5,0.1,ε_ν,ygap,1,-0.032205852112907156
0.06,0.5,0.1,ε_ν,ygap,2,-0.028041885936711006
0.06,0.5,0.1,ε_ν,ygap,3,-0.021260079007208683
0.06,0.5,0.1,ε_ν,ygap,4,-0.01498898141798431
0.06,0.5,0.1,ε_ν,ygap,5,-0.010234965870852647
0.06,0.5,0.1,ε_ν,ygap,6,-0.006989416573377077
0.06,0.5,0.1,ε_ν,ygap,7,-0.004889543140003745
0.06,0.5,0.1,ε_ν,ygap,8,-0.0035446104473502386
0.06,0.5,0.1,ε_ν,ygap,9,-0.0026561063434341393
0.06,0.5,0.1,ε_ν,ygap,10,-0.0020333529418026866
0.06,0.5,0.1,ε_ν,ygap,11,-0.001568971430001049
0.06,0.5,0.1,ε_ν,ygap,12,-0.001207713700554694
0.06,0.5,0.1,ε_ν,ygap,13,-0.000921992274383471
0.06,0.5,0.1,ε_ν,ygap,14,-0.0006966854227558523
0.06,0.5,0.1,ε_ν,ygap,15,-0.0005213762212745811
0.06,0.5,0.1,ε_att,i,0,-2.502711696213127
0.06,0.5,0.1,ε_att,i,1,-4.981558237014869
0.06,0.5,0.1,ε_att,i,2,-6.499575446240049
0.06,0.5,0.1,ε_att,i,3,-6.990732348184476
0.06,0.5,0.1,ε_att,i,4,-6.735349772621997
0.06,0.5,0.1,ε_att,i,5,-6.064915126011859
0.06,0.5,0.1,ε_att,i,6,-5.2377714036918235
0.06,0.5,0.1,ε_att,i,7,-4.413383877006292
0.06,0.5,0.1,ε_att,i,8,-3.670085469886825
0.06,0.5,0.1,ε_att,i,9,-3.0337559418441793
0.06,0.5,0.1,ε_att,i,10,-2.502519074964881
0.06,0.5,0.1,ε_att,i,11,-2.063194641169577
0.06,0.5,0.1,ε_att,i,12,-1.7002883011952221
0.06,0.5,0.1,ε_att,i,13,-1.3998846322639475
0.06,0.5,0.1,ε_att,i,14,-1.1507002290776487
0.06,0.5,0.1,ε_att,i,15,-0.9438763050513208
0.06,0.5,0.1,ε_att,π,0,-0.33769923054645284
0.06,0.5,0.1,ε_att,π,1,-0.4607680215487594
0.06,0.5,0.1,ε_att,π,2,-0.4678021670960726
0.06,0.5,0.1,ε_att,π,3,-0.4243056541843989
0.06,0.5,0.1,ε_att,π,4,-0.3665318266345894
0.06,0.5,0.1,ε_att,π,5,-0.31092384482846674
0.06,0.5,0.1,ε_att,π,6,-0.26284359714640376
0.06,0.5,0.1,ε_att,π,7,-0.22259701646391014
0.06,0.5,0.1,ε_att,π,8,-0.18883371572033822
0.06,0.5,0.1,ε_att,π,9,-0.1600965040798279
0.06,0.5,0.1,ε_att,π,10,-0.13531591440040397
0.06,0.5,0.1,ε_att,π,11,-0.11382281690018144
0.06,0.5,0.1,ε_att,π,12,-0.09521034498805728
0.06,0.5,0.1,ε_att,π,13,-0.07919770397088624
0.06,0.5,0.1,ε_att,π,14,-0.06554349035664271
0.06,0.5,0.1,ε_att,π,15,-0.05400712582205595
0.06,0.5,0.1,ε_att,ygap,0,-0.1357302350436879
0.06,0.5,0.1,ε_att,ygap,1,-0.15851290835300258
0.06,0.5,0.1,ε_att,ygap,2,-0.13633676530572508
0.06,0.5,0.1,ε_att,ygap,3,-0.10470836424023669
0.06,0.5,0.1,ε_att,ygap,4,-0.07803134711909117
0.06,0.5,0.1,ε_att,ygap,5,-0.05950410681807007
0.06,0.5,0.1,ε_att,ygap,6,-0.04770961265431835
0.06,0.5,0.1,ε_att,ygap,7,-0.04017659553291286
0.06,0.5,0.1,ε_att,ygap,8,-0.03487279189219933
0.06,0.5,0.1,ε_att,ygap,9,-0.030559254411298194
0.06,0.5,0.1,ε_att,ygap,10,-0.026656776080018024
0.06,0.5,0.1,ε_att,ygap,11,-0.02299028017667966
0.06,0.5,0.1,ε_att,ygap,12,-0.01957171230735121
0.06,0.5,0.1,ε_att,ygap,13,-0.016464156882302315
0.06,0.5,0.1,ε_att,ygap,14,-0.013716866036517268
0.06,0.5,0.1,ε_att,ygap,15,-0.01134583103125599
0.06,0.5,0.2,ε_rn,i,0,7.900222034564922
0.06,0.5,0.2,ε_rn,i,1,15.709576795848811
0.06,0.5,0.2,ε_rn,i,2,20.090171280491592
0.06,0.5,0.2,ε_rn,i,3,20.85415823777608
0.06,0.5,0.2,ε_rn,i,4,19.140898466210466
0.06,0.5,0.2,ε_rn,i,5,16.25015082428673
0.06,0.5,0.2,ε_rn,i,6,13.139896083477126
0.06,0.5,0.2,ε_rn,i,7,10.33987885780504
0.06,0.5,0.2,ε_rn,i,8,8.04849305370026
0.06,0.5,0.2,ε_rn,i,9,6.268642381022671
0.06,0.5,0.2,ε_rn,i,10,4.917302360307437
0.06,0.5,0.2,ε_rn,i,11,3.8927732943444058
0.06,0.5,0.2,ε_rn,i,12,3.1064397621391864
0.06,0.5,0.2,ε_rn,i,13,2.4920758977859987
0.06,0.5,0.2,ε_rn,i,14,2.0040800301174464
0.06,0.5,0.2,ε_rn,i,15,1.6120318833120046
0.06,0.5,0.2,ε_rn,π,0,0.5717216938453685
0.06,0.5,0.2,ε_rn,π,1,0.6859686020543486
0.06,0.5,0.2,ε_rn,π,2,0.570295335578953
0.06,0.5,0.2,ε_rn,π,3,0.3935482347845746
0.06,0.5,0.2,ε_rn,π,4,0.24069234332232656
0.06,0.5,0.2,ε_rn,π,5,0.13717141335434715
0.06,0.5,0.2,ε_rn,π,6,0.07828309093499523
0.06,0.5,0.2,ε_rn,π,7,0.049609523767971175
0.06,0.5,0.2,ε_rn,π,8,0.03747418848615736
0.06,0.5,0.2,ε_rn,π,9,0.03250349622344719
0.06,0.5,0.2,ε_rn,π,10,0.02961145262586824
0.06,0.5,0.2,ε_rn,π,11,0.0267079489875762
0.06,0.5,0.2,ε_rn,π,12,0.02334285958235024
0.06,0.5,0.2,ε_rn,π,13,0.01973681008579334
0.06,0.5,0.2,ε_rn,π,14,0.016241443696847505
0.06,0.5,0.2,ε_rn,π,15,0.01311436045571806
0.06,0.5,0.2,ε_rn,ygap,0,0.4894509929348413
0.06,0.5,0.2,ε_rn,ygap,1,0.4879315243182931
0.06,0.5,0.2,ε_rn,ygap,2,0.3344327570418942
0.06,0.5,0.2,ε_rn,ygap,3,0.18094070045808103
0.06,0.5,0.2,ε_rn,ygap,4,0.07597892043976422
0.06,0.5,0.2,ε_rn,ygap,5,0.020136096092364837
0.06,0.5,0.2,ε_rn,ygap,6,-0.0018559483267755975
0.06,0.5,0.2,ε_rn,ygap,7,-0.0057824805899566
0.06,0.5,0.2,ε_rn,ygap,8,-0.002673665993291566
0.06,0.5,0.2,ε_rn,ygap,9,0.0015058375456113314
0.06,0.5,0.2,ε_rn,ygap,10,0.004393824041942603
0.06,0.5,0.2,ε_rn,ygap,11,0.00561099898819839
0.06,0.5,0.2,ε_rn,ygap,12,0.0055857263012545335
0.06,0.5,0.2,ε_rn,ygap,13,0.00489429216055437
0.06,0.5,0.2,ε_rn,ygap,14,0.003983657839268341
0.06,0.5,0.2,ε_rn,ygap,15,0.003113352750039798
0.06,0.5,0.2,ε_ν,i,0,-0.07549547470549828
0.06,0.5,0.2,ε_ν,i,1,-0.25401320928415
0.06,0.5,0.2,ε_ν,i,2,-0.4212505825017852
0.06,0.5,0.2,ε_ν,i,3,-0.5080548150371612
0.06,0.5,0.2,ε_ν,i,4,-0.507235263602127
0.06,0.5,0.2,ε_ν,i,5,-0.4452881048478223
0.06,0.5,0.2,ε_ν,i,6,-0.3555651195336596
0.06,0.5,0.2,ε_ν,i,7,-0.26398418782923044
0.06,0.5,0.2,ε_ν,i,8,-0.18522960273933403
0.06,0.5,0.2,ε_ν,i,9,-0.1245600852847468
0.06,0.5,0.2,ε_ν,i,10,-0.08135588668346137
0.06,0.5,0.2,ε_ν,i,11,-0.052310455945552926
0.06,0.5,0.2,ε_ν,i,12,-0.033546533172809014
0.06,0.5,0.2,ε_ν,i,13,-0.021692931530221043
0.06,0.5,0.2,ε_ν,i,14,-0.01423878755631418
0.06,0.5,0.2,ε_ν,i,15,-0.00949590082104874
0.06,0.5,0.2,ε_ν,π,0,-0.0759342293955541
0.06,0.5,0.2,ε_ν,π,1,-0.10002214123565034
0.06,0.5,0.2,ε_ν,π,2,-0.095118091836089
0.06,0.5,0.2,ε_ν,π,3,-0.07793140066905291
0.06,0.5,0.2,ε_ν,π,4,-0.058413990505996154
0.06,0.5,0.2,ε_ν,π,5,-0.0413262690843007
0.06,0.5,0.2,ε_ν,π,6,-0.02818509116814816
0.06,0.5,0.2,ε_ν,π,7,-0.018843566277695428
0.06,0.5,0.2,ε_ν,π,8,-0.012519631617176983
0.06,0.5,0.2,ε_ν,π,9,-0.008349475750949397
0.06,0.5,0.2,ε_ν,π,10,-0.005619464814289191
0.06,0.5,0.2,ε_ν,π,11,-0.0038185923071735605
0.06,0.5,0.2,ε_ν,π,12,-0.0026112436122576106
0.06,0.5,0.2,ε_ν,π,13,-0.0017877397068256804
0.06,0.5,0.2,ε_ν,π,14,-0.0012192288418340755
0.06,0.5,0.2,ε_ν,π,15,-0.0008252011866372002
0.06,0.5,0.2,ε_ν,ygap,0,-0.040411798001838216
0.06,0.5,0.2,ε_ν,ygap,1,-0.04849240672182853
0.06,0.5,0.2,ε_ν,ygap,2,-0.041913015648733315
0.06,0.5,0.2,ε_ν,ygap,3,-0.030988147941063034
0.06,0.5,0.2,ε_ν,ygap,4,-0.02076423934916419
0.06,0.5,0.2,ε_ν,ygap,5,-0.013022677735687826
0.06,0.5,0.2,ε_ν,ygap,6,-0.007855201057170243
0.06,0.5,0.2,ε_ν,ygap,7,-0.004693842530867826
0.06,0.5,0.2,ε_ν,ygap,8,-0.0028681302547156496
0.06,0.5,0.2,ε_ν,ygap,9,-0.0018377376614675592
0.06,0.5,0.2,ε_ν,ygap,10,-0.0012429086894811
0.06,0.5,0.2,ε_ν,ygap,11,-0.000874949598508483
0.06,0.5,0.2,ε_ν,ygap,12,-0.000626116881217738
0.06,0.5,0.2,ε_ν,ygap,13,-0.0004459657250832007
0.06,0.5,0.2,ε_ν,ygap,14,-0.0003119511994377781
0.06,0.5,0.2,ε_ν,ygap,15,-0.00021298772606698785
0.06,0.5,0.2,ε_att,i,0,-2.8975007541990143
0.06,0.5,0.2,ε_att,i,1,-5.880384732935529
0.06,0.5,0.2,ε_att,i,2,-7.737086705852869
0.06,0.5,0.2,ε_att,i,3,-8.312650387141044
0.06,0.5,0.2,ε_att,i,4,-7.932438689520625
0.06,0.5,0.2,ε_att,i,5,-7.02157591144405
0.06,0.5,0.2,ε_att,i,6,-5.924044801091067
0.06,0.5,0.2,ε_att,i,7,-4.8547433252493315
0.06,0.5,0.2,ε_att,i,8,-3.917115978865198
0.06,0.5,0.2,ε_att,i,9,-3.1408994518367837
0.06,0.5,0.2,ε_att,i,10,-2.5168501956563576
0.06,0.5,0.2,ε_att,i,11,-2.0206257236471665
0.06,0.5,0.2,ε_att,i,12,-1.6259965230993059
0.06,0.5,0.2,ε_att,i,13,-1.3104761197059156
0.06,0.5,0.2,ε_att,i,14,-1.0566351285306552
0.06,0.5,0.2,ε_att,i,15,-0.8514926294311415
0.06,0.5,0.2,ε_att,π,0,-0.47026624764565544
0.06,0.5,0.2,ε_att,π,1,-0.6368183699346287
0.06,0.5,0.2,ε_att,π,2,-0.6377542886621396
0.06,0.5,0.2,ε_att,π,3,-0.5667534172068641
0.06,0.5,0.2,ε_att,π,4,-0.4765688666766649
0.06,0.5,0.2,ε_att,π,5,-0.3915199072253064
0.06,0.5,0.2,ε_att,π,6,-0.3196375359570801
0.06,0.5,0.2,ε_att,π,7,-0.26129971450434686
0.06,0.5,0.2,ε_att,π,8,-0.21423942099494894
0.06,0.5,0.2,ε_att,π,9,-0.17591122288146652
0.06,0.5,0.2,ε_att,π,10,-0.14430764593612327
0.06,0.5,0.2,ε_att,π,11,-0.11804063578625128
0.06,0.5,0.2,ε_att,π,12,-0.09617291434858022
0.06,0.5,0.2,ε_att,π,13,-0.07803027588895893
0.06,0.5,0.2,ε_att,π,14,-0.06307269965922147
0.06,0.5,0.2,ε_att,π,15,-0.05082850859128804
0.06,0.5,0.2,ε_att,ygap,0,-0.20233515606179678
0.06,0.5,0.2,ε_att,ygap,1,-0.2383879416218617
0.06,0.5,0.2,ε_att,ygap,2,-0.20609697198380442
0.06,0.5,0.2,ε_att,ygap,3,-0.15779274354318223
0.06,0.5,0.2,ε_att,ygap,4,-0.11563277292399336
0.06,0.5,0.2,ε_att,ygap,5,-0.08527499265883882
0.06,0.5,0.2,ε_att,ygap,6,-0.06524929008884683
0.06,0.5,0.2,ε_att,ygap,7,-0.05219419849626288
0.06,0.5,0.2,ε_att,ygap,8,-0.043160441701848976
0.06,0.5,0.2,ε_att,ygap,9,-0.03624024033878472
0.06,0.5,0.2,ε_att,ygap,10,-0.030446181174421137
0.06,0.5,0.2,ε_att,ygap,11,-0.02537832309723974
0.06,0.5,0.2,ε_att,ygap,12,-0.02092590838331236
0.06,0.5,0.2,ε_att,ygap,13,-0.017075899155725344
0.06,0.5,0.2,ε_att,ygap,14,-0.01381918768305874
0.06,0.5,0.2,ε_att,ygap,15,-0.011120444015467716
0.06,0.5,0.3,ε_rn,i,0,8.18793264910676
0.06,0.5,0.3,ε_rn,i,1,16.34201434818092
0.06,0.5,0.3,ε_rn,i,2,20.876637310888388
0.06,0.5,0.3,ε_rn,i,3,21.578171922176388
0.06,0.5,0.3,ε_rn,i,4,19.68176791552906
0.06,0.5,0.3,ε_rn,i,5,16.59114008079329
0.06,0.5,0.3,ε_rn,i,6,13.325382993557028
0.06,0.5,0.3,ε_rn,i,7,10.430438042903964
0.06,0.5,0.3,ε_rn,i,8,8.093893198435726
0.06,0.5,0.3,ε_rn,i,9,6.299169224966482
0.06,0.5,0.3,ε_rn,i,10,4.946250977115625
0.06,0.5,0.3,ε_rn,i,11,3.9229042802743552
0.06,0.5,0.3,ε_rn,i,12,3.1359576212755242
0.06,0.5,0.3,ε_rn,i,13,2.5184469493600528
0.06,0.5,0.3,ε_rn,i,14,2.0257268738150978
0.06,0.5,0.3,ε_rn,i,15,1.628625919927337
0.06,0.5,0.3,ε_rn,π,0,0.5414159147032906
0.06,0.5,0.3,ε_rn,π,1,0.6487027320688477
0.06,0.5,0.3,ε_rn,π,2,0.5398648099516989
0.06,0.5,0.3,ε_rn,π,3,0.37545023619903367
0.06,0.5,0.3,ε_rn,π,4,0.234768080817742
0.06,0.5,0.3,ε_rn,π,5,0.14032306972146288
0.06,0.5,0.3,ε_rn,π,6,0.08661505694868318
0.06,0.5,0.3,ε_rn,π,7,0.05975158611904577
0.06,0.5,0.3,ε_rn,π,8,0.0471422539937855
0.06,0.5,0.3,ε_rn,π,9,0.04051992342021119
0.06,0.5,0.3,ε_rn,π,10,0.03564319680045637
0.06,0.5,0.3,ε_rn,π,11,0.03092975269348405
0.06,0.5,0.3,ε_rn,π,12,0.026149122922026462
0.06,0.5,0.3,ε_rn,π,13,0.021549750771287655
0.06,0.5,0.3,ε_rn,π,14,0.01741301545136781
0.06,0.5,0.3,ε_rn,π,15,0.013896231274442545
0.06,0.5,0.3,ε_rn,ygap,0,0.466000801932164
0.06,0.5,0.3,ε_rn,ygap,1,0.4588530246351738
0.06,0.5,0.3,ε_rn,ygap,2,0.3095061064836209
0.06,0.5,0.3,ε_rn,ygap,3,0.16428455443740703
0.06,0.5,0.3,ε_rn,ygap,4,0.0678186279229641
0.06,0.5,0.3,ε_rn,ygap,5,0.018534120528204964
0.06,0.5,0.3,ε_rn,ygap,6,0.0004846851162063258
0.06,0.5,0.3,ε_rn,ygap,7,-0.0018108658868886676
0.06,0.5,0.3,ε_rn,ygap,8,0.0013577270768603774
0.06,0.5,0.3,ε_rn,ygap,9,0.004792067123387077
0.06,0.5,0.3,ε_rn,ygap,10,0.006706138071425724
0.06,0.5,0.3,ε_rn,ygap,11,0.007053372864337615
0.06,0.5,0.3,ε_rn,ygap,12,0.006393002112911973
0.06,0.5,0.3,ε_rn,ygap,13,0.005304990649965784
0.06,0.5,0.3,ε_rn,ygap,14,0.004181476456111944
0.06,0.5,0.3,ε_rn,ygap,15,0.0032152317967471676
0.06,0.5,0.3,ε_ν,i,0,0.16839733594064482
0.06,0.5,0.3,ε_ν,i,1,0.08374573768790597
0.06,0.5,0.3,ε_ν,i,2,-0.12338647977995583
0.06,0.5,0.3,ε_ν,i,3,-0.29833489769998545
0.06,0.5,0.3,ε_ν,i,4,-0.37766109458935065
0.06,0.5,0.3,ε_ν,i,5,-0.36872976197084184
0.06,0.5,0.3,ε_ν,i,6,-0.3072206070482825
0.06,0.5,0.3,ε_ν,i,7,-0.2283226780702229
0.06,0.5,0.3,ε_ν,i,8,-0.1551165609296715
0.06,0.5,0.3,ε_ν,i,9,-0.09795078680388826
0.06,0.5,0.3,ε_ν,i,10,-0.0583363181476294
0.06,0.5,0.3,ε_ν,i,11,-0.03332559309178803
0.06,0.5,0.3,ε_ν,i,12,-0.018682108617083908
0.06,0.5,0.3,ε_ν,i,13,-0.010587738810859422
0.06,0.5,0.3,ε_ν,i,14,-0.006253836196285241
0.06,0.5,0.3,ε_ν,i,15,-0.0039155254063461195
0.06,0.5,0.3,ε_ν,π,0,-0.08553200747939017
0.06,0.5,0.3,ε_ν,π,1,-0.1114943866764667
0.06,0.5,0.3,ε_ν,π,2,-0.10402461600682854
0.06,0.5,0.3,ε_ν,π,3,-0.08275778173433665
0.06,0.5,0.3,ε_ν,π,4,-0.059503705646905956
0.06,0.5,0.3,ε_ν,π,5,-0.03982779662198371
0.06,0.5,0.3,ε_ν,π,6,-0.02532925628476576
